Date,Lat,Long,Surface_layer,Middle_layer,RootZone_layer,TP_cum,Temp_avg,WS_avg,RH_avg,SR_cum,LAI_HV,LAI_LV,PEv_cum,TEv_cum
01/01/2000,34.3,108.06,0.33756173,0.34308225,0.36186224,0,2.9518127,1.6752403,82.48165,3160.209456,3.9996166,1.0373716,1.342097044,0.725612433
02/01/2000,34.3,108.06,0.33578557,0.3417974,0.36110544,0,2.5917053,0.29561046,73.3189,3289.078316,3.9996166,1.0369024,1.501682433,0.865773491
03/01/2000,34.3,108.06,0.33492494,0.34090936,0.36044014,0.000381558,4.080719,0.4825814,83.962494,3301.583589,3.9995918,1.0364628,1.34152626,0.809165577
04/01/2000,34.3,108.06,0.33388424,0.33986562,0.35972297,0.16483722,3.299469,1.4760423,84.33816,2655.640991,3.9995918,1.0359735,0.926416582,0.541032325
05/01/2000,34.3,108.06,0.34015828,0.3393132,0.3590607,3.528876024,3.6129456,1.3178478,90.42746,1111.288885,3.999568,1.0355043,0.353390902,0.541775915
06/01/2000,34.3,108.06,0.3598761,0.34464484,0.35858768,0.46694569,0.9017639,0.7466008,87.42,3061.772315,3.9995432,1.0350399,1.248645463,0.870538266
07/01/2000,34.3,108.06,0.3501196,0.3461799,0.35800785,0.069310334,-1.580658,1.9922527,43.93246,1971.935722,3.9995432,1.0345764,1.027808449,0.542123907
08/01/2000,34.3,108.06,0.3461004,0.3464393,0.3576203,0,1.1410217,1.7475753,74.172035,2879.296992,3.9995193,1.034112,1.047065005,0.485093825
09/01/2000,34.3,108.06,0.34422362,0.34594488,0.35714728,1.94E-05,1.1234436,0.61431646,81.732086,3273.449698,3.9995193,1.0336428,1.150111137,0.5048
10/01/2000,34.3,108.06,0.34192878,0.3448584,0.3565827,2.098322339,0.43252563,2.8195105,77.20136,1432.787114,3.9994946,1.0331783,0.494168003,0.318610406
11/01/2000,34.3,108.06,0.34592944,0.34521544,0.3561982,2.252394005,-0.098236084,0.2920994,85.12218,1316.856576,3.9994946,1.0327139,0.412094855,0.268591613
12/01/2000,34.3,108.06,0.34797108,0.34607297,0.35583198,0.014266667,1.9015198,0.7099109,83.53702,3310.94656,3.9994698,1.0322495,1.219753067,0.654939154
13/01/2000,34.3,108.06,0.35148978,0.347251,0.35537118,0.904991162,-1.4222107,1.8354369,74.91902,1386.955922,3.9994698,1.031786,0.533837446,0.271222553
14/01/2000,34.3,108.06,0.34976244,0.34815127,0.3551026,2.98909046,-1.8299255,2.641869,88.24052,1425.50854,3.999446,1.0313168,0.482041234,0.213446287
15/01/2000,34.3,108.06,0.34754384,0.34827942,0.3548646,1.689151323,-0.98568726,0.87764555,87.127975,1738.597264,3.999446,1.0309105,0.575486397,0.24122607
16/01/2000,34.3,108.06,0.34973818,0.34887147,0.35462654,1.860537893,0.27944946,0.6402725,83.21855,1326.921035,3.999446,1.031229,0.478119654,0.23533332
17/01/2000,34.3,108.06,0.3506202,0.3495459,0.35440987,0.047171099,2.7608948,0.91512626,80.084236,3136.816823,3.999446,1.0315466,1.273162938,0.689231635
18/01/2000,34.3,108.06,0.36040086,0.35289985,0.35420847,0,3.9532776,1.1831491,64.94519,3688.076236,3.999446,1.0318642,1.735274635,0.965356469
19/01/2000,34.3,108.06,0.36193293,0.35576546,0.3540681,0,-2.8660583,3.0159748,55.014317,3416.664915,3.999446,1.0322113,1.492954566,0.765355006
20/01/2000,34.3,108.06,0.35708988,0.3561744,0.35403454,0.067461952,-0.34994507,2.1902676,51.636715,2572.353454,3.999446,1.032505,1.26421185,0.608021916
21/01/2000,34.3,108.06,0.3565802,0.35626894,0.354001,2.898801572,-2.2991638,3.3518734,86.16744,1945.827024,3.999446,1.0328474,0.706289742,0.333955375
22/01/2000,34.3,108.06,0.35372984,0.35567385,0.3539583,0.024689582,-1.7801208,1.6614764,84.239044,3569.894404,3.999446,1.0331659,1.1463049,0.540870345
23/01/2000,34.3,108.06,0.36091363,0.3571875,0.35392475,0.879526091,0.21987915,0.9646743,80.99981,1872.091788,3.999446,1.0334883,0.694448779,0.355199215
24/01/2000,34.3,108.06,0.3624944,0.3588019,0.35394305,2.654151502,0.017242432,1.6343486,83.26895,1998.50781,3.999446,1.0338058,0.786175608,0.389932497
25/01/2000,34.3,108.06,0.35893625,0.35879582,0.35397667,1.152001912,-0.5369568,2.1079416,81.054695,1383.428206,3.999446,1.0341244,0.584880942,0.292374448
26/01/2000,34.3,108.06,0.35596073,0.3580389,0.35399497,0.349447621,-2.2466736,2.1227994,64.712875,3214.621952,3.999446,1.0344467,1.319140931,0.664140624
27/01/2000,34.3,108.06,0.35422122,0.35712945,0.3539889,0.008732248,-2.787445,2.285672,53.782906,3586.306541,3.999446,1.0347652,1.508704649,0.723846268
28/01/2000,34.3,108.06,0.3531013,0.35625666,0.35394615,0.06091514,0.65371704,1.0888377,57.5445,3202.234005,3.999446,1.0350828,1.338304066,0.69140516
29/01/2000,34.3,108.06,0.36131346,0.35766965,0.35391873,0.001830279,-0.5762634,2.20754,56.697006,3582.376702,3.999446,1.0354004,1.607608396,0.853044083
30/01/2000,34.3,108.06,0.36182934,0.3588233,0.35394317,0.12994612,-2.2830505,3.3449268,56.18263,3047.740874,3.999446,1.0357485,1.452504617,0.697502424
31/01/2000,34.3,108.06,0.35752934,0.3583777,0.35397065,0.354282368,-2.8997498,3.3852992,57.499767,3337.527888,3.999446,1.0360413,1.42347932,0.655520383
01/02/2000,34.3,108.06,0.3550849,0.35748965,0.35397065,0.046745026,-3.7720642,2.6050684,74.47609,3505.639936,3.999446,1.0363836,1.25524248,0.56846385
02/02/2000,34.3,108.06,0.3553506,0.35689455,0.35394013,0.152087551,-1.5640564,0.5845718,72.97338,3446.147754,3.999446,1.0367069,1.234043546,0.599115202
03/02/2000,34.3,108.06,0.36140823,0.3579139,0.35392487,0.129741928,-0.80599976,2.8072963,70.832214,3048.426559,3.999446,1.0370245,1.194083967,0.549621182
04/02/2000,34.3,108.06,0.36072165,0.35850292,0.35394627,0.254474206,-0.16537476,1.5596858,65.30201,3381.245841,3.999446,1.037343,1.343663683,0.698399735
05/02/2000,34.3,108.06,0.36691648,0.36070633,0.35401344,0,4.4100647,0.63600844,72.40354,4297.260851,3.999446,1.0376606,1.955989002,1.099609187
06/02/2000,34.3,108.06,0.36957437,0.36326665,0.3540653,0.000666955,7.6109924,0.62893003,74.301895,3880.389021,3.999446,1.037983,2.134051813,1.180532525
07/02/2000,34.3,108.06,0.36562848,0.3632025,0.3539402,0,0.60391235,1.599471,47.456856,4532.223343,3.999446,1.0383015,1.928590258,1.070347026
08/02/2000,34.3,108.06,0.36167645,0.36207634,0.3539555,0.005070523,2.7547913,1.8326744,57.764008,3400.850534,3.999446,1.038619,1.745027818,0.913035814
09/02/2000,34.3,108.06,0.35859728,0.360703,0.35397077,0.026490424,2.460846,1.8883313,63.413956,3936.66605,3.999446,1.0389423,1.750705354,0.934077946
10/02/2000,34.3,108.06,0.3551671,0.35853928,0.35374796,0,6.2513733,0.9433653,76.01548,4290.836915,3.999446,1.0392551,1.918249511,1.095502858
11/02/2000,34.3,108.06,0.35228318,0.35645795,0.35349464,0.009008362,6.7914124,2.5056417,75.59287,3703.415372,3.999446,1.0395775,1.881859233,1.019137871
12/02/2000,34.3,108.06,0.34821218,0.3536839,0.35301858,2.667915301,6.8734436,1.2640183,75.83031,2928.254535,3.999446,1.0399199,1.418081657,0.811798574
13/02/2000,34.3,108.06,0.386622,0.36223286,0.3527043,4.037718876,6.0140686,2.9670148,71.660736,2847.656401,3.999446,1.0402136,1.671240726,1.545911028
14/02/2000,34.3,108.06,0.3675272,0.36403322,0.35271043,0,6.6385803,0.7590412,58.664173,3516.018412,3.999446,1.0405607,2.090266272,1.219795718
15/02/2000,34.3,108.06,0.35974836,0.36131704,0.35254264,0,4.917633,2.306677,56.473244,3878.76386,3.9995384,1.0415869,2.163635068,1.161172304
16/02/2000,34.3,108.06,0.35403854,0.35803014,0.35225582,0,5.625885,1.9653691,62.790573,4338.249423,4.0007105,1.0514507,2.150896827,1.188516161
17/02/2000,34.3,108.06,0.3493846,0.35457855,0.3518194,1.329187352,6.649811,2.2680726,73.89986,1769.22205,4.001877,1.0612459,0.81274927,0.542591345
18/02/2000,34.3,108.06,0.39053148,0.35997754,0.35168517,4.897458592,4.112213,1.89082,89.63829,1494.000913,4.003044,1.0711098,0.55239764,0.817243933
19/02/2000,34.3,108.06,0.38072944,0.3674698,0.35203922,1.281969159,5.388092,1.4658936,93.80118,2236.849556,4.0041227,1.0808764,1.023064606,0.870963382
20/02/2000,34.3,108.06,0.37655157,0.36832112,0.35236585,1.295173602,5.7513733,0.6383811,92.875046,2941.054924,4.005314,1.090745,1.325189624,0.932088048
21/02/2000,34.3,108.06,0.3666119,0.3667463,0.35260087,0.117860068,5.431793,2.1651278,77.709145,3203.574577,4.006481,1.100604,1.518911682,0.88184127
22/02/2000,34.3,108.06,0.36045653,0.36357236,0.35262227,1.648694061,3.8675842,2.7064638,81.28919,2334.468491,4.0076523,1.1103754,0.962468147,0.700874903
23/02/2000,34.3,108.06,0.36558372,0.3629774,0.35268945,1.363852692,6.0155334,0.79129726,90.80207,2494.598409,4.008726,1.1201706,1.09352882,0.842312495
24/02/2000,34.3,108.06,0.38062906,0.36478728,0.3527475,5.97263735,3.6669006,1.8579906,88.639206,2212.379534,4.0098934,1.1300344,0.90924188,1.266955724
25/02/2000,34.3,108.06,0.37696344,0.36964273,0.35308325,0.288041883,5.5211487,3.174975,47.395786,5249.053917,4.0110893,1.1398001,2.968464996,1.874884857
26/02/2000,34.3,108.06,0.36675853,0.36660302,0.35297346,0,6.240387,0.8935076,56.9465,4835.299162,4.0122566,1.1495714,2.55606517,1.538065169
27/02/2000,34.3,108.06,0.36253488,0.3638075,0.3529002,0,8.032379,0.20401701,68.12576,4717.823186,4.013335,1.1594353,2.585391065,1.560821617
28/02/2000,34.3,108.06,0.35686165,0.36000186,0.3525371,0.026439155,8.525787,1.0309694,64.555275,3383.315889,4.0145016,1.1692314,1.946010372,1.140996192
29/02/2000,34.3,108.06,0.35214067,0.356651,0.35216177,0.076515145,8.295319,2.097173,65.45203,4322.205829,4.015669,1.1790895,2.203820432,1.331191023
01/03/2000,34.3,108.06,0.34745622,0.35304075,0.35162467,0.014336576,9.222321,0.6928166,79.12731,3638.10562,4.0167475,1.1888609,1.805614695,1.103494287
02/03/2000,34.3,108.06,0.3438887,0.34986693,0.35109365,1.292198409,9.302155,0.23571154,81.420525,2461.487241,4.017915,1.1987247,1.219362587,0.916891863
03/03/2000,34.3,108.06,0.34676665,0.34854865,0.350703,0.03595229,10.051422,1.4086038,66.16272,4462.110057,4.019086,1.2085199,2.5849586,1.765428805
04/03/2000,34.3,108.06,0.33945763,0.34498727,0.3498943,0,8.8402405,0.8840531,65.98942,3382.870628,4.020277,1.2183838,2.19992642,1.316827567
05/03/2000,34.3,108.06,0.3347152,0.34161508,0.34912527,0.13303333,8.985748,1.3955216,62.187565,2485.08526,4.021449,1.2281551,1.569019967,0.928130495
06/03/2000,34.3,108.06,0.33270413,0.33927435,0.34850883,0.203606531,8.478668,1.1055003,73.9998,3615.600852,4.0226164,1.2380142,2.25686988,1.266128731
07/03/2000,34.3,108.06,0.3550042,0.3377182,0.34769702,2.704885461,10.0868225,0.4055465,83.94402,4240.243569,4.023695,1.2477856,2.161893773,1.464487612
08/03/2000,34.3,108.06,0.34324515,0.3381182,0.34691578,0.04182513,9.087067,2.8192284,49.574932,4148.36883,4.0248613,1.2575808,2.651797353,1.431966243
09/03/2000,34.3,108.06,0.3346483,0.33575308,0.34600943,0.01340067,10.84903,1.1415073,57.73614,4464.608205,4.0260525,1.2674446,2.858084611,1.576135887
10/03/2000,34.3,108.06,0.33514333,0.3325457,0.34499013,1.531146762,9.653473,0.1833839,74.74379,3205.007068,4.0272245,1.2772102,1.781405324,1.199989723
11/03/2000,34.3,108.06,0.33033353,0.33156008,0.34432185,9.53E-05,11.157623,0.56143045,73.867905,5579.162547,4.0282984,1.2869816,3.14364156,1.740745165
12/03/2000,34.3,108.06,0.32158405,0.32770568,0.34314692,0.002897441,12.970612,0.7297308,64.87009,5254.460603,4.0294657,1.296875,3.194007305,1.767753048
13/03/2000,34.3,108.06,0.3145864,0.32358277,0.34194452,0,12.845856,0.89978653,67.08433,4708.908975,4.030637,1.3067093,2.862875701,1.544602197
14/03/2000,34.3,108.06,0.3094076,0.3197772,0.34077877,4.019861873,8.128815,2.977213,72.9667,1971.99558,4.031804,1.3165045,1.214637378,0.734071275
15/03/2000,34.3,108.06,0.3606313,0.32626903,0.34018368,2.343378852,11.717682,1.9561352,69.73031,6095.478012,4.033,1.3267403,3.480554076,2.516024218
16/03/2000,34.3,108.06,0.33700132,0.32626897,0.33900875,1.259958463,13.076813,0.97758394,62.692104,5371.658576,4.0352707,1.3419895,3.238373273,1.963408521
17/03/2000,34.3,108.06,0.33066005,0.32450807,0.33798647,0.595667545,13.049225,0.22376445,76.65927,4698.674255,4.0375404,1.3572693,2.668101524,1.779011546
18/03/2000,34.3,108.06,0.32317418,0.32239926,0.33705264,0.11667339,16.369781,1.4190496,72.74127,5253.310071,4.0397177,1.3725195,3.314915039,1.947884042
19/03/2000,34.3,108.06,0.31301802,0.31828845,0.33579534,0.018264033,16.580719,4.3679314,54.685192,3590.641806,4.041993,1.387681,3.214258636,1.499363235
20/03/2000,34.3,108.06,0.3053583,0.31458354,0.33468145,0.531262992,12.866119,1.7854656,57.19311,2965.247727,4.044258,1.4029312,2.12332557,1.06768574
21/03/2000,34.3,108.06,0.30627102,0.31236494,0.33385444,0.29420082,13.017487,0.70835304,68.87591,4157.577921,4.0465574,1.41821,2.820604052,1.521344099
22/03/2000,34.3,108.06,0.32669103,0.30973738,0.33278936,3.720470085,8.642242,5.3732347,71.864845,1793.461128,4.048828,1.4334602,1.44443758,1.502287235
23/03/2000,34.3,108.06,0.32189614,0.31156886,0.33215463,0.021025833,13.007477,2.0959244,35.579575,6402.095905,4.051098,1.4487104,4.240051804,2.324354999
24/03/2000,34.3,108.06,0.30772054,0.30791587,0.33072644,0,12.8697815,1.3301493,45.806908,5358.89464,4.0533,1.463872,3.852418719,1.897882352
25/03/2000,34.3,108.06,0.2970608,0.30384475,0.32931042,0.002173081,15.177643,2.7912214,44.09355,5306.264763,4.0555706,1.4791517,4.433021128,2.110751892
26/03/2000,34.3,108.06,0.2874844,0.29910833,0.32778454,0.030060954,21.284332,1.0354353,45.250565,6545.550773,4.0578403,1.4944019,5.33495942,2.413935042
27/03/2000,34.3,108.06,0.27660495,0.29307193,0.32590163,0,21.232574,3.2184408,46.80197,6687.725383,4.060111,1.5096512,6.101082017,2.441448772
28/03/2000,34.3,108.06,0.26427585,0.28603142,0.32367384,0,16.713043,2.2865255,41.785038,6704.138201,4.0622883,1.5249062,5.037947174,1.925566306
29/03/2000,34.3,108.06,0.25599343,0.2804314,0.32176042,0,18.956207,2.1235328,44.385582,6313.648747,4.064583,1.5400639,4.988741168,1.891870688
30/03/2000,34.3,108.06,0.24870276,0.275222,0.3198775,0,22.370026,1.0333582,61.244762,6105.505424,4.0668573,1.5553427,4.650743384,1.862415688
31/03/2000,34.3,108.06,0.24172342,0.27012247,0.31793964,0.146185783,20.792877,2.182144,64.85365,4652.050743,4.0691233,1.5705976,4.097859066,1.459246514
01/04/2000,34.3,108.06,0.33103347,0.26699144,0.31631,11.81244303,9.258453,0.8963768,94.288925,905.3413494,4.071398,1.5858479,0.607910493,1.245315478
02/04/2000,34.3,108.06,0.33564883,0.28300774,0.3159743,0.015364956,16.171783,0.42231804,78.644485,5633.000715,4.0736923,1.6011219,3.544689792,2.190318119
03/04/2000,34.3,108.06,0.31102437,0.2841367,0.31474143,0,14.585114,0.18773295,77.38377,2627.539817,4.0758705,1.6162844,1.890922269,1.034644078
04/04/2000,34.3,108.06,0.2997148,0.28443575,0.31397545,9.53E-05,18.241608,3.7666912,53.89561,6497.276321,4.0781403,1.6315098,4.97564369,2.620870377
05/04/2000,34.3,108.06,0.28243893,0.27989155,0.31224817,0,13.546051,3.2551358,40.918247,6543.740863,4.080411,1.6467886,5.015275137,2.399741284
06/04/2000,34.3,108.06,0.27036327,0.27545112,0.3106643,0.122915801,16.971832,0.70679426,56.808228,4802.074745,4.0827055,1.6620388,3.523468492,1.859001099
07/04/2000,34.3,108.06,0.26251125,0.27218264,0.3094253,0,16.420074,2.1315365,50.720604,5781.675852,4.0848827,1.6773176,4.285314134,2.101933407
08/04/2000,34.3,108.06,0.25371927,0.26799554,0.30792075,0.566390643,13.944977,1.7238989,65.561554,4732.4843,4.0871525,1.6924753,3.137953542,1.645350165
09/04/2000,34.3,108.06,0.2505182,0.26522452,0.30678552,0.001048071,16.506744,3.7832153,53.275467,6665.223531,4.089428,1.7077303,5.592046948,2.670848929
10/04/2000,34.3,108.06,0.23864377,0.25960004,0.30480802,0.156824042,10.722809,2.1273704,32.90264,4305.70678,4.091693,1.7229805,3.306470178,1.518846293
11/04/2000,34.3,108.06,0.24221796,0.2570213,0.30368495,1.185310913,18.98526,0.10514697,70.886955,5746.20231,4.093992,1.7382345,3.827603246,2.04013163
12/04/2000,34.3,108.06,0.23446947,0.25353616,0.30221403,0,23.10733,0.17547143,60.775356,6975.35731,4.096263,1.7534161,5.156956812,2.680260324
13/04/2000,34.3,108.06,0.22398043,0.24837255,0.30018157,0.000400935,14.928375,5.6076236,51.32045,6328.137379,4.0984354,1.768671,5.719002229,2.392833731
14/04/2000,34.3,108.06,0.21448934,0.24350494,0.29821622,0.003945514,14.7586975,3.0635424,57.96493,5896.156667,4.100711,1.783926,4.519581335,1.912678743
15/04/2000,34.3,108.06,0.20799506,0.23968714,0.29656523,0,15.494537,1.4466171,42.04862,7415.840505,4.102976,1.7983952,5.195508539,2.40946686
16/04/2000,34.3,108.06,0.201101,0.23524374,0.2946273,0,18.74112,1.9096199,53.9419,7221.819538,4.1052017,1.8046312,5.316130922,2.462403322
17/04/2000,34.3,108.06,0.19463116,0.23083079,0.2926559,1.566621745,16.214752,0.7430066,54.79018,2904.953444,4.107423,1.8108978,2.109762759,1.191473158
18/04/2000,34.3,108.06,0.20383924,0.2301656,0.29195094,0,21.196198,0.539519,58.136585,7073.799693,4.1097174,1.8171339,5.591336896,2.799004859
19/04/2000,34.3,108.06,0.19508648,0.22549331,0.2897293,0.00272582,17.887604,0.86538893,51.388615,5059.483663,4.1119375,1.8233957,5.138834558,2.063690182
20/04/2000,34.3,108.06,0.19054538,0.22203869,0.28792262,0.395303425,20.880524,3.944928,41.473278,7555.182379,4.114251,1.8296366,6.604485562,2.861340329
21/04/2000,34.3,108.06,0.18293095,0.21751595,0.2856338,0,21.6669,0.94258523,49.9643,5629.961737,4.116453,1.8357811,5.017553727,2.085431723
22/04/2000,34.3,108.06,0.177993,0.21421391,0.28379363,0,19.397125,1.793423,42.81268,7288.460742,4.118767,1.842042,6.50415143,2.636931816
23/04/2000,34.3,108.06,0.17170608,0.20988339,0.28144377,0,21.069977,2.4083407,42.619556,6312.674348,4.120988,1.8483028,5.677137162,2.377291981
24/04/2000,34.3,108.06,0.16740286,0.20654774,0.27947235,0,22.329987,2.198833,65.3248,4638.026128,4.1232824,1.8545446,4.534842333,1.807577438
25/04/2000,34.3,108.06,0.16407633,0.20384079,0.2777481,0,18.850983,1.9619927,36.40393,4005.349062,4.1255035,1.860713,4.535031737,1.704419096
26/04/2000,34.3,108.06,0.16154331,0.20162827,0.27622527,0,20.515045,1.3216344,37.948036,7781.537004,4.1277294,1.8670473,6.397664416,2.817600823
27/04/2000,34.3,108.06,0.15754831,0.19795078,0.27393645,0.00036218,22.224274,2.6475666,51.91694,7187.152519,4.1300135,1.8731909,6.078588299,2.581228207
28/04/2000,34.3,108.06,0.1543681,0.19474024,0.27180022,0.012656181,21.832428,0.5896001,59.348392,6235.820011,4.1322393,1.8794518,5.128140056,2.1380152
29/04/2000,34.3,108.06,0.15777081,0.1921004,0.26988983,0.920285847,19.579987,3.2604363,44.208508,5397.177413,4.1344604,1.8857126,5.223937476,2.301446166
30/04/2000,34.3,108.06,0.15503329,0.19002825,0.26826018,0,21.689117,0.45162147,42.354225,7014.370258,4.136779,1.8919544,6.370066123,2.562196671
01/05/2000,34.3,108.06,0.15152353,0.18703133,0.26602626,0,23.70279,1.3334944,49.713512,7598.317839,4.138975,1.8982153,6.726575916,2.82777091
02/05/2000,34.3,108.06,0.1481908,0.18385738,0.26360315,0,26.368805,0.17248988,44.838413,7383.549864,4.1412897,1.9044571,6.965317744,2.948385603
03/05/2000,34.3,108.06,0.14525181,0.18070787,0.26107937,0,25.323395,0.44166294,38.94936,7254.857522,4.1435156,1.9106207,6.81724402,2.853568263
04/05/2000,34.3,108.06,0.14285296,0.17783916,0.25864404,0.060407024,27.832184,0.2774354,52.533504,7090.343042,4.1458044,1.9168625,6.675838783,2.671093471
05/05/2000,34.3,108.06,0.14070135,0.17510778,0.25619656,0,25.212555,1.8586223,47.509315,6088.656679,4.1480303,1.9230986,6.464005853,2.231818057
06/05/2000,34.3,108.06,0.13915408,0.17297143,0.254103,0.512720025,19.922516,3.648149,65.86195,5239.724317,4.1502514,1.9293652,4.803663789,1.451444095
07/05/2000,34.3,108.06,0.17967188,0.17226952,0.25310814,3.442818408,19.709137,2.2127144,84.066315,5057.949904,4.152541,1.9356012,3.974527541,2.119720997
08/05/2000,34.3,108.06,0.17481351,0.17180556,0.25214988,4.727342789,14.220367,1.1393142,73.375275,2383.01573,4.1548595,1.9417696,1.753017766,1.6434254
09/05/2000,34.3,108.06,0.20814902,0.17283404,0.25206137,0,25.082672,2.5499165,47.322628,7844.931367,4.1570807,1.9480066,6.710909872,3.35944878
10/05/2000,34.3,108.06,0.19181281,0.17119521,0.25003195,0.037589356,23.827301,2.4895024,48.633377,7437.467216,4.159277,1.9542723,6.781685401,3.010433583
11/05/2000,34.3,108.06,0.31789094,0.17397553,0.24818867,11.61419094,26.118073,3.5458734,52.042465,7301.170247,4.1615953,1.9605093,7.254035378,4.680370931
12/05/2000,34.3,108.06,0.26735622,0.17869061,0.2465651,0,25.839508,0.6296377,46.77921,7977.00223,4.1638165,1.966775,7.180866045,4.135834507
13/05/2000,34.3,108.06,0.23600847,0.1781016,0.24476153,0.131186555,25.233307,2.3657362,55.872124,6971.760049,4.1660137,1.973012,6.455770162,3.310804117
14/05/2000,34.3,108.06,0.22647822,0.17717075,0.24344617,2.200828607,24.977692,1.9377652,69.77208,4474.412145,4.1683273,1.9792728,4.405055602,2.393513282
15/05/2000,34.3,108.06,0.21943188,0.17672521,0.24258256,1.972825204,18.326569,1.6029575,72.72299,2015.465364,4.170455,1.9846792,2.267846559,1.322103862
16/05/2000,34.3,108.06,0.22139138,0.17751873,0.24239028,0,25.166412,1.7409507,54.40896,7972.572468,4.170802,1.9816666,7.011652652,3.669529124
17/05/2000,34.3,108.06,0.20311725,0.17544043,0.24069351,0.067321182,22.269196,2.553349,56.016056,3469.530782,4.171241,1.9785366,4.274791134,1.808292306
18/05/2000,34.3,108.06,0.19381839,0.17454928,0.23986036,0,27.50528,1.8845276,37.377884,8322.471067,4.171563,1.975524,7.988828701,3.480230872
19/05/2000,34.3,108.06,0.17882484,0.17176902,0.23781872,0,26.967682,0.68913835,37.472095,8295.179536,4.1719093,1.9723701,7.785060437,3.289684898
20/05/2000,34.3,108.06,0.16724622,0.16904366,0.23572826,0.06917643,29.052643,0.41087618,51.014053,7572.002619,4.172344,1.9693575,7.402505452,2.897369772
21/05/2000,34.3,108.06,0.1589635,0.16661131,0.23373544,0,30.360504,0.71133137,45.00345,7803.038791,4.1726904,1.9662275,7.926555737,2.806362643
22/05/2000,34.3,108.06,0.15207243,0.16423392,0.23166937,0.184349767,27.797272,0.9061109,58.22798,4335.410295,4.1730366,1.9631901,4.863576438,1.545729223
23/05/2000,34.3,108.06,0.15008265,0.16311997,0.23059517,0.124158229,28.920319,0.7272743,67.9309,6539.527621,4.173476,1.9600849,6.599588984,2.162787734
24/05/2000,34.3,108.06,0.14615792,0.16135901,0.22890145,0.105603338,27.184235,1.8926201,63.57869,4663.733464,4.1738224,1.9570475,4.811791407,1.345555497
25/05/2000,34.3,108.06,0.14429629,0.16035193,0.22784853,0.010808526,27.500397,1.417545,67.66739,6613.333698,4.174262,1.9539175,5.993074715,1.82381177
26/05/2000,34.3,108.06,0.14544034,0.15903652,0.22643864,0.57699425,22.93814,4.5944867,62.89077,3118.941955,4.1746035,1.950881,4.214611554,1.106387243
27/05/2000,34.3,108.06,0.14383817,0.15859705,0.22590762,0,18.860504,0.933381,58.218853,2307.20889,4.175042,1.9478683,2.97579122,0.695472583
28/05/2000,34.3,108.06,0.2660814,0.1588229,0.22568786,12.85638892,14.034332,0.8849816,96.620804,1169.753427,4.1753883,1.9447384,0.811956257,1.290735751
29/05/2000,34.3,108.06,0.28722376,0.16843963,0.22599918,0.564147665,20.41275,1.8123685,85.90254,4675.930551,4.175828,1.9417009,3.40887386,2.055413374
30/05/2000,34.3,108.06,0.25906467,0.17236131,0.22555971,0.000285838,28.555817,1.4462087,59.71792,8055.18132,4.176174,1.938571,7.231223912,3.887644392
31/05/2000,34.3,108.06,0.228315,0.17143655,0.22414064,0,31.920074,0.4189518,57.860714,7887.127548,4.1765213,1.9355583,7.40489867,3.736911074
01/06/2000,34.3,108.06,0.20730662,0.16961145,0.22279781,5.807328144,22.930328,2.6131456,66.78671,2273.472347,4.176955,1.9324284,2.368188081,1.282116639
02/06/2000,34.3,108.06,0.36808425,0.17721432,0.22295046,20.81017177,19.913239,1.9693744,94.8176,928.0346458,4.1773014,1.9293919,0.547704764,1.061468724
03/06/2000,34.3,108.06,0.37435418,0.2503484,0.2234143,5.906934507,19.487457,1.5943477,96.97891,1820.503909,4.177741,1.9262619,1.232046788,1.304509691
04/06/2000,34.3,108.06,0.33410114,0.26667523,0.22387213,0.806783533,23.680817,1.6823338,91.40736,5535.4391,4.178087,1.9232244,4.222495423,2.970981041
05/06/2000,34.3,108.06,0.30145693,0.26595473,0.22377145,0.084686976,24.342926,3.204237,80.2166,5047.61979,4.1784096,1.9202118,4.352347773,2.64216857
06/06/2000,34.3,108.06,0.28128815,0.2622313,0.22366464,0.09101749,27.21817,1.8715211,80.73876,6323.570439,4.1788483,1.9170818,5.283929978,3.194183801
07/06/2000,34.3,108.06,0.2618975,0.2562161,0.22331375,0.13130505,21.33316,3.9879072,60.33643,3554.471941,4.1791897,1.9140692,4.02451668,2.084044078
08/06/2000,34.3,108.06,0.25024593,0.2518977,0.22320694,0,27.337555,1.6382092,59.853024,7501.20367,4.1796293,1.9109449,6.895818422,3.81231898
09/06/2000,34.3,108.06,0.23209411,0.24402398,0.22248363,0,27.48819,1.6582034,63.538326,5437.144498,4.1799755,1.9079027,5.175097813,2.514003277
10/06/2000,34.3,108.06,0.2227804,0.23832619,0.22206253,0.521508765,28.876862,1.6946658,64.53914,6797.24948,4.1803226,1.9047728,6.564010738,3.048898081
11/06/2000,34.3,108.06,0.20910537,0.23117882,0.22129041,0.091631606,27.85611,1.290953,61.805355,7367.000993,4.1807613,1.9017363,6.868370382,2.998916842
12/06/2000,34.3,108.06,0.19668156,0.2239613,0.2204054,0.095835084,29.322174,1.48318,60.962025,6888.999672,4.1811075,1.8987284,6.669449903,2.70040442
13/06/2000,34.3,108.06,0.18672347,0.21761954,0.21958143,0.547053884,27.150787,0.6037329,70.72942,6201.299196,4.1815424,1.8955984,5.713489259,2.197434877
14/06/2000,34.3,108.06,0.18184376,0.2126115,0.2189619,0.10177264,27.71817,2.452386,55.89299,4650.938631,4.1818886,1.8924637,5.489868849,1.680989203
